year,month,pc1_hf,STOXX50_hf,MP_pm,CBI_pm,MP_median,CBI_median
2023,3,0.20027145,1.14873149172947,0,0.20027145,0.06347302,0.13679843
2023,4,0,0,0,0,0,0
2023,5,-0.07632496,0.506972788081228,-0.07632496,-0,-0.05434293,-0.02198203
2023,6,0.01519404,0.141153566107022,0,0.01519404,0.00309199,0.01210205
2023,7,-0.02164743,0.577906619533231,-0.02164743,-0,-0.02926808,0.00762065
2023,8,0,0,0,0,0,0
2023,9,0.07305201,1.02057828153406,0,0.07305201,0.00395342,0.06909859
2023,10,-0.02006896,0.472046352170885,-0.02006896,-0,-0.02510023,0.00503127
2023,11,0,0,0,0,0,0
2023,12,0.02763264,-0.595502921817341,0.02763264,0,0.03282228,-0.00518964
2024,1,-0.03934318,0.731065661251547,-0.03934318,-0,-0.04300415,0.00366097
2024,2,0,0,0,0,0,0
2024,3,-0.00360153,0.716913395545352,-0.00360153,-0,-0.02468164,0.02108011
2024,4,0.0005716,0.224505349778961,0,0.0005716,-0.00687947,0.00745107
2024,5,0,0,0,0,0,0
2024,6,0.01673008,-0.204191333338651,0.01673008,0,0.01488197,0.00184811
2024,7,-0.00584663,0.107337736831363,-0.00584663,-0,-0.00634909,0.00050246
2024,8,0,0,0,0,0,0
2024,9,0.01635942,-0.762169502597724,0.01635942,0,0.03250497,-0.01614555
2024,10,-0.03277865,0.133201681058944,-0.03277865,-0,-0.02064057,-0.01213808
2024,11,0,0,0,0,0,0
2024,12,0.02778887,0.24528234871592,0,0.02778887,0.00606605,0.02172282
2025,1,-0.01678306,0.0115749391483512,-0.01678306,-0,-0.00876095,-0.00802211
2025,2,0,0,0,0,0,0
2025,3,0.02423114,0.440792765625491,0,0.02423114,-0.00195269,0.02618383
2025,4,-0.05706812,0.126644753606389,-0.05706812,-0,-0.03257603,-0.02449209
