date,pc1,STOXX50,MP_pm,CBI_pm,MP_median,CBI_median
2020-01-23,0.00561092,-0.470577457078569,0.00561092,0,0.01803607,-0.01242515
2020-03-12,0.12403825,-3.98467470715058,0.12403825,0,0.19098626,-0.06694801
2020-04-30,0.01608081,-1.1385433664616,0.01608081,0,0.04489026,-0.02880945
2020-06-04,0.00293187,0.0227421999305477,0,0.00293187,0.00072987,0.002202
2020-07-16,-0.00385057,0.268275073196023,-0.00385057,-0,-0.01060822,0.00675765
2020-09-10,0.00941885,0.505103406069196,0,0.00941885,-0.01163864,0.02105749
2020-10-29,-0.00610571,1.29373772749455,-0.00610571,-0,-0.04492569,0.03881998
2020-12-10,0.01478612,-0.693229281993979,0.01478612,0,0.02982997,-0.01504385
2021-01-21,0.00255626,-0.342275252965329,0.00255626,0,0.01235614,-0.00979988
2021-03-11,0.0124626,0.107737627767968,0,0.0124626,0.00274429,0.00971831
2021-04-22,-0.0015396,-0.083392067188548,-0,-0.0015396,0.00192925,-0.00346885
2021-06-10,-0.0009252,0.474655205577434,-0.0009252,-0,-0.01582519,0.01489999
2021-07-22,-0.00037387,-0.234586766037204,-0,-0.00037387,0.00740565,-0.00777952
2021-09-09,0.00160055,0.465143772255594,0,0.00160055,-0.01425447,0.01585502
2021-10-28,0.00051427,-0.201671054876584,0.00051427,0,0.00678438,-0.00627011
2021-12-16,-0.00309508,-0.686763891686226,-0,-0.00309508,0.02068011,-0.02377519
2022-02-03,0.01654629,-0.967914358713351,0.01654629,0,0.03960046,-0.02305417
2022-03-10,0.01441558,-0.13615918320653,0.01441558,0,0.01161469,0.00280089
2022-04-14,-0.03906096,0.236830009781208,-0.03906096,-0,-0.02719567,-0.01186529
2022-06-09,-0.00988494,-1.41096293636256,-0,-0.00988494,0.04072446,-0.0506094
2022-07-21,0.12762539,0.119942578418808,0,0.12762539,0.05993066,0.06769473
2022-09-08,0.1157448,-0.22380435893723,0.1157448,0,0.065116,0.0506288
2022-10-27,-0.05562667,0.642207387971006,-0.05562667,-0,-0.04859888,-0.00702779
2022-12-15,0.03563919,-0.805965217232618,0.03563919,0,0.04390529,-0.0082661
2023-02-02,-0.02082604,0.0021234503238432,-0.02082604,-0,-0.01048175,-0.01034429
2023-03-16,0.1987534,1.11418847161744,0,0.1987534,0.06331511,0.13543829
2023-05-04,-0.07582279,-0.0951255238936355,-0,-0.07582279,-0.03483258,-0.04099021
2023-06-15,0.01511019,0.277122872966551,0,0.01511019,-0.0014142,0.01652439
2023-07-27,-0.02155517,0.0686023039040862,-0.02155517,-0,-0.01299795,-0.00855722
2023-09-14,0.07245085,0.336566685415107,0,0.07245085,0.02533218,0.04711867
2023-10-26,-0.01997232,-0.0528333761213418,-0,-0.01997232,-0.00827617,-0.01169615
2023-12-14,0.02752895,-0.595448382743946,0.02752895,0,0.03303663,-0.00550768
2024-01-25,-0.0392083,0.101283433924046,-0.0392083,-0,-0.02288227,-0.01632603
2024-03-07,-0.00362697,0.343067356969556,-0.00362697,-0,-0.01291713,0.00929016
2024-04-11,0.00054801,-0.198931796534963,0.00054801,0,0.00671259,-0.00616458
2024-06-06,0.01667439,0.107432385729671,0,0.01667439,0.00486006,0.01181433
2024-07-18,-0.00583853,-0.860477282951892,-0,-0.00583853,0.02493076,-0.03076929
2024-09-12,0.00023449,0.287220861787726,0,0.00023449,-0.00917888,0.00941337
2024-10-17,-0.00603605,-0.0791770435049591,-0,-0.00603605,-0.0004554,-0.00558065
2024-12-12,0.02761976,0.00684236794230164,0,0.02761976,0.01358842,0.01403134
